3,-0.3616,9.5893,1.9357,9.8529,5.4901,-1.3641,-0.16599,0.93927,0.8525,1607.3,1
3,-0.36247,9.7803,1.8485,14.425,4.3126,-1.4397,-0.16397,0.94332,0.845,1626.9,1
3,-0.32676,9.8168,1.8474,9.5272,3.288,-1.7035,-0.18421,0.93725,0.8525,1646.4,1
3,-0.37388,9.7571,1.8977,6.4913,1.3305,-1.4718,-0.16802,0.95142,0.845,1665.9,1
3,-0.37449,9.78,1.8365,5.9114,1.2234,-1.154,-0.18623,0.90688,0.8475,1685.5,1
3,-0.36223,9.7929,1.8727,4.148,1.0552,-1.0374,-0.16397,0.9413,0.855,1705,1
3,-0.3632,9.7789,1.7753,2.3829,-0.030586,-1.084,-0.17409,0.92713,0.8425,1724.5,1
3,-0.36393,9.7653,1.7023,0.6541,-0.48937,-0.57149,-0.17611,0.95547,0.845,1744,1
3,-0.36344,9.7422,1.7513,0.28392,-0.61171,-0.76287,-0.18826,0.90688,0.84,1763.6,1
3,-0.36295,9.7553,1.8,-1.188,-1.2693,-0.64493,-0.18623,0.92105,0.8475,1783.1,1
3,-0.32615,9.7578,1.9089,-1.74,-2.4469,-0.60769,-0.16397,0.9413,0.8425,1802.6,1
3,-0.33793,9.7459,1.9215,-2.5245,-2.5386,-0.79615,-0.16599,0.95749,0.85,1822.2,1
3,-0.3394,9.8393,1.7742,-5.5748,-2.1257,-0.47451,-0.16397,0.96154,0.85,1841.7,1
3,-0.3146,9.6849,1.8729,-9.8092,-2.7068,-0.40892,-0.17206,0.95547,0.845,1861.2,1
3,-0.32529,9.7354,1.9945,-6.3427,-3.2727,-0.54401,-0.15992,0.95142,0.85,1880.8,1
3,-0.37267,9.8318,2.0189,-8.1865,-5.8725,-0.79076,-0.16802,0.94332,0.8575,1900.3,1
3,-0.39683,9.7104,1.984,-12.85,-8.6252,-0.63402,-0.15587,0.94534,0.855,1919.8,1
3,-0.39781,9.7446,1.8861,-13.865,-9.3286,-0.85723,-0.18016,0.89879,0.85,1939.4,1
3,-0.34885,9.6875,2.0199,-16.732,-6.5912,-0.66117,-0.15587,0.92105,0.8725,1958.9,1
3,-0.34811,9.6408,2.0935,-15.461,-5.0161,-0.95223,-0.15992,0.90891,0.865,1978.4,1
3,-0.30051,9.6653,2.0923,-13.142,-5.2455,-0.67399,-0.16599,0.92105,0.86,1998,1
3,-0.32346,9.6668,2.1781,-13.234,-3.7773,-0.68565,-0.14777,0.90486,0.8725,2017.5,1
3,-0.35879,9.619,2.2159,-13.802,-3.9609,-0.68801,-0.16599,0.87449,0.88,2037,1
3,-0.33536,9.6426,2.1786,-10.462,-3.288,-1.2867,-0.14372,0.90486,0.8675,2056.5,1
3,-0.33463,9.6561,2.2516,-9.4232,-2.0951,-1.6986,-0.15992,0.87652,0.8725,2076.1,1
3,-0.34567,9.5855,2.3379,-8.7943,-1.9269,-1.727,-0.15587,0.90891,0.8875,2095.6,1
3,-0.34591,9.585,2.3135,-6.0472,-2.2939,-1.6783,-0.13968,0.88057,0.8775,2115.1,1
3,-0.30997,9.6219,2.3368,-6.7837,-2.3704,-1.6832,-0.14575,0.90891,0.8875,2134.7,1
3,-0.30948,9.5988,2.3858,-9.1165,-2.3245,-1.7233,-0.16194,0.87247,0.8925,2154.2,1
3,-0.30996,9.6099,2.3369,-9.0531,-2.7986,-1.5203,-0.14372,0.89271,0.8975,2173.7,1
3,-0.30923,9.5873,2.4103,-7.0118,-1.7434,-1.4753,-0.15385,0.87449,0.8925,2193.3,1
3,-0.32064,9.5761,2.4594,-5.9695,-0.32115,-1.5887,-0.15587,0.89676,0.895,2212.8,1
3,-0.35659,9.5391,2.4361,-5.2629,-0.55054,-1.5097,-0.15385,0.84818,0.8925,2232.3,1
3,-0.34445,9.5638,2.46,-3.5599,-1.2234,-1.5306,-0.15385,0.87652,0.8925,2251.9,1
3,-0.34359,9.5655,2.5454,-4.1433,-0.65759,-1.5628,-0.16802,0.86032,0.8875,2271.4,1
3,-0.37918,9.6016,2.5579,-3.8228,-1.1164,-1.7322,-0.15789,0.8664,0.8975,2290.9,1
3,-0.33218,9.5767,2.4962,-4.3586,-1.0246,-1.6075,-0.14372,0.89676,0.89,2310.5,1
3,-0.30739,9.5066,2.594,-2.9662,0.061171,-2.0032,-0.15385,0.85223,0.895,2330,1
3,-0.42668,9.6496,2.5706,2.3271,-1.254,-2.0651,-0.14777,0.89069,0.905,2349.5,1
3,-0.41587,9.6595,2.4605,-1.6054,-1.4528,-0.95644,-0.14372,0.85628,0.8975,2369,1
3,-0.31978,9.5055,2.5455,-4.6283,-0.62701,-0.95925,-0.14372,0.88866,0.9025,2388.6,1
3,-0.37967,9.6126,2.509,-2.6311,-2.2481,-2.2526,-0.1417,0.88259,0.9,2408.1,1
3,-0.42641,9.4573,2.5969,-6.2012,-3.4868,-1.7367,-0.14777,0.87449,0.915,2427.6,1
3,-0.36691,9.5663,2.5946,-2.0337,-2.0187,-0.82185,-0.14372,0.8583,0.89,2447.2,1
3,-0.30629,9.4968,2.7038,-1.2178,-1.4069,-0.56222,-0.16397,0.85223,0.8975,2466.7,1
3,-0.29599,9.6262,2.5438,2.7382,-1.1164,-0.84413,-0.14372,0.8583,0.8925,2486.2,1
3,-0.32053,9.6245,2.4711,1.7206,-1.3917,-1.3306,-0.15789,0.84818,0.905,2505.8,1
3,-0.35562,9.5531,2.5335,-0.25823,-1.6058,-1.2714,-0.14575,0.87247,0.8975,2525.3,1
3,-0.33156,9.5057,2.5579,-0.65465,-1.2999,-1.0182,-0.15587,0.8502,0.895,2544.8,1
3,-0.33121,9.5907,2.5936,-0.11541,0.030586,-0.79995,-0.1417,0.88866,0.905,2564.4,1
3,-0.3555,9.5654,2.5456,-1.836,-0.27527,-1.0012,-0.1417,0.8583,0.9025,2583.9,1
3,-0.34274,9.5191,2.6312,-2.234,-0.19881,-0.90802,-0.14575,0.88057,0.9025,2603.4,1
3,-0.34298,9.5668,2.6063,-0.65428,0.8564,-0.98141,-0.1417,0.86235,0.895,2623,1
3,-0.31954,9.5542,2.5694,-0.26943,-0.030586,-0.85749,-0.1417,0.87854,0.905,2642.5,1
3,-0.33072,9.5556,2.6428,0.38933,0.50466,-0.9624,-0.14372,0.88057,0.8925,2662,1
3,-0.35452,9.5072,2.6437,0.81985,0.53525,-0.87563,-0.15587,0.87247,0.9,2681.5,1
3,-0.40422,9.6953,2.4355,1.6778,-0.29056,-1.005,-0.15587,0.87449,0.8975,2701.1,1
3,-0.35475,9.4103,2.6203,-6.9702,-0.25998,-0.38137,-0.15385,0.84008,0.905,2720.6,1
3,-0.35391,9.5566,2.7042,-1.9999,1.4834,-0.51619,-0.15385,0.8502,0.8975,2740.1,1
3,-0.34347,9.5778,2.5574,1.6673,-0.27527,-0.52866,-0.15789,0.85223,0.9025,2759.7,1
3,-0.3312,9.5666,2.5939,-0.068263,-0.45879,-0.68855,-0.13968,0.87854,0.89,2779.2,1
3,-0.3544,9.5797,2.6552,1.4053,-0.091757,-0.64105,-0.15182,0.83806,0.895,2798.7,1
3,-0.3425,9.5557,2.6552,-0.068422,-0.061171,-0.70445,-0.14777,0.87854,0.8975,2818.3,1
3,-0.3193,9.5788,2.5935,-0.11333,-0.18351,-0.59143,-0.1417,0.8583,0.89,2837.8,1
3,-0.33084,9.5553,2.6306,-0.89708,-0.48937,-0.7098,-0.13765,0.88259,0.9125,2857.3,1
