4,-0.98659,9.8087,0.15335,-0.2859,0.47509,-0.24654,0.34232,0.88608,0.77303,1110.3,1
4,-0.96263,9.8212,0.15275,-0.016382,-0.015582,-0.10557,0.3444,0.92194,0.76629,1129.8,1
4,-0.91507,9.8336,0.12728,-0.61925,-0.43789,-0.43402,0.3444,0.90928,0.76404,1149.4,1
4,-0.93964,9.8576,0.11534,-0.3567,-0.12691,-0.18757,0.3527,0.91772,0.77753,1168.9,1
4,-0.97431,9.858,0.1892,0.060421,-0.076485,-0.22726,0.35685,0.9346,0.77079,1188.4,1
4,-1.0106,9.8208,0.16591,-0.87688,0.7467,-0.24015,0.34025,0.94726,0.78202,1207.9,1
4,-0.95034,9.7969,0.15275,-0.92084,0.63834,-0.10056,0.34855,0.94726,0.77753,1227.5,1
4,-0.97491,9.7964,0.12885,-1.0171,-0.50354,-0.030276,0.35477,0.94304,0.79101,1247,1
4,-0.97517,9.8698,0.15251,-0.44549,-0.48241,-0.13316,0.34232,0.93249,0.78427,1266.5,1
4,-0.92699,9.8458,0.13959,-0.43819,0.30397,-0.16421,0.3444,0.94726,0.78652,1286.1,1
4,-0.90144,9.7977,0.18834,-0.64126,0.42529,-0.22326,0.33817,0.94515,0.78202,1305.6,1
4,-0.88929,9.8347,0.21212,0.32214,0.034057,-0.26505,0.33817,0.91561,0.78652,1325.1,1
4,-0.94998,9.8339,0.18895,0.10653,-0.02977,-0.21395,0.34647,0.92194,0.78202,1344.7,1
4,-0.93879,9.8458,0.15203,-0.085373,0.69295,-0.10318,0.32365,0.8903,0.77079,1364.2,1
4,-0.96118,9.8464,0.23783,-0.75318,0.67085,-0.33214,0.34855,0.91983,0.77528,1383.7,1
4,-0.96251,9.858,0.17677,-0.59617,-0.93103,-0.16669,0.3527,0.94515,0.77528,1403.3,1
4,-0.96117,9.7974,0.21393,-1.4944,-0.73958,-0.00083712,0.35685,0.9557,0.78202,1422.8,1
4,-0.92577,9.8219,0.18859,-0.9306,-0.086395,-0.25276,0.3361,0.88186,0.77528,1442.3,1
4,-0.91458,9.8338,0.15166,-0.62779,-0.74633,-0.048378,0.3527,0.95359,0.78876,1461.9,1
4,-0.93818,9.8093,0.16457,-0.064875,0.23062,-0.064004,0.35062,0.92616,0.78427,1481.4,1
4,-0.98538,9.8339,0.22625,-0.035039,-0.031186,-0.43867,0.34232,0.94515,0.78202,1500.9,1
4,-0.96323,9.8086,0.1163,-0.6678,-0.037514,-0.24382,0.3361,0.93038,0.77528,1520.4,1
4,-0.9748,9.8578,0.16482,-1.6795,0.53825,-0.20476,0.34232,0.91983,0.78202,1540,1
4,-0.99961,9.8326,0.11679,-1.3319,-0.22917,-0.27222,0.34025,0.91139,0.77978,1559.5,1
4,-0.98671,9.8209,0.15323,-0.92283,-0.59511,0.015187,0.34232,0.91983,0.77528,1579,1
